id,date_listed,locality,region,tier,lat,lon,property_type,bedrooms,carpet_area_sqft,built_up_area_sqft,carpet_area_m2,floor,total_floors,year_built,facing,furnishing,parking,balconies,is_sra_redevelopment,builder,builder_tier,metro_station,metro_line,metro_distance_min,metro_distance_type,to_bkc_km,to_nariman_point_km,price_inr,price_per_sqft_carpet_inr,price_usd,home_loan_rate_at_listing,listing_year,listing_month,property_age,calculated_price_per_sqft,luxury_score,connectivity_score,investment_score,investment_category,appreciation_score,affordability_score,demand_score,rental_yield_score
S027563,2021-01-31,Andheri West,Western,premium,19.12508,72.82231,3BHK,3,1075,1319,99.9,3,7,2022,east,unfurnished,1_covered,0,False,Local Builder,local,D N Nagar,Line 1,13,walk,7.91,22.08,22030000,20494,264359,6.7,2021,1,4,20493.023255813958,2,87,41.132730359573856,Low Potential,18.235691913439638,93.46339292337363,95.10703363914374,18.235691913439638
S027564,2021-12-15,Panvel,Navi Mumbai,affordable,18.99296,73.10626,2BHK,2,604,738,56.1,1,7,2018,east,unfurnished,1_covered,3,False,Piramal Realty,tier2,Panvel Harbour,Harbour,3,walk,26.27,30.62,2663000,4412,31962,6.7,2021,12,8,4408.940397350993,0,97,29.76386433159167,Low Potential,3.9258257403189063,99.20985090126845,85.47400611620795,3.9258257403189063
S027565,2025-08-10,Badlapur,Thane,affordable,19.17616,73.23473,2BHK,2,739,946,68.7,2,7,1999,north-east,unfurnished,1_covered,2,True,Dosti Realty,tier2,Dahisar East,Line 2A,165,auto/bus,40.1,51.35,1811000,2451,21733,8.7,2025,8,27,2450.608930987821,0,0,29.63804353150413,Low Potential,2.1809154328018225,99.46265113863957,90.82568807339449,2.1809154328018225
S027566,2025-04-15,Santacruz East,Western,premium,19.08853,72.85215,2BHK,2,507,640,47.1,2,12,2019,west,unfurnished,1_covered,3,False,Hiranandani,tier1,Belapur TH,Trans-Harbour,90,auto/bus,2.79,18.26,13086000,25833,157036,8.95,2025,4,7,25810.650887573964,0,10,43.92847760938882,Low Potential,22.986368166287015,96.1172019879831,91.13149847094802,22.986368166287015
S027567,2023-02-02,Virar,Far Western,affordable,19.45524,72.81998,2BHK,2,798,971,74.2,5,7,2005,south,unfurnished,1_covered,2,False,Runwal,tier2,Virar WR,Western Rail,4,walk,43.16,58.79,3243000,4062,38915,9.2,2023,2,21,4063.90977443609,0,96,30.232016277491965,Low Potential,3.614393507972665,99.03775684296417,88.9908256880734,3.614393507972665
S027568,2026-02-14,Wadala,South Mumbai,premium,19.01378,72.86806,2BHK,2,571,723,53.0,16,30,2017,south-east,unfurnished,1_covered,1,False,Hiranandani,tier1,Jagruti Nagar,Line 1,42,auto/bus,6.25,10.77,17655000,30934,211861,8.7,2026,2,9,30919.439579684764,0,58,46.725492347743696,Medium Potential,27.525270501138955,94.76151620799644,89.90825688073394,27.525270501138955
S027569,2020-06-24,Sion,Central,premium,19.04123,72.8682,5BHK_penthouse,5,2133,2766,198.1,12,30,2016,south-east,unfurnished,open,2,False,Hiranandani,tier1,Dharavi,Line 3,19,walk,3.21,13.59,48446000,22718,581354,6.7,2020,6,10,22712.61134552274,2,81,39.96048120183163,Low Potential,20.214621298405465,85.62539870929456,86.23853211009175,20.214621298405465
S027570,2026-01-16,Vile Parle West,Western,premium,19.10069,72.85736,3BHK,3,1026,1297,95.3,4,7,2023,east,unfurnished,1_covered,2,False,Runwal,tier2,Asalpha,Line 1,25,auto/bus,3.66,19.69,40607000,39583,487282,8.7,2026,1,3,39577.97270955166,2,75,52.31847952711904,Medium Potential,35.22120586560364,87.951338921445,94.34250764525994,35.22120586560364
S027571,2023-04-20,Pedder Road,South Mumbai,luxury,18.97969,72.83016,1BHK,1,443,549,41.2,7,7,2008,south-west,semi_furnished,open,2,False,Local Builder,local,Mahalaxmi Metro,Line 3,18,walk,10.88,5.95,23142000,52204,277703,9.2,2023,4,18,52239.277652370205,3,82,60.330890274160076,Medium Potential,46.45145216400911,93.13344707365923,92.50764525993884,46.45145216400911
S027572,2025-05-09,Vile Parle East,Western,premium,19.11278,72.85303,5BHK_penthouse,5,2607,3183,242.2,9,20,2014,south,semi_furnished,1_covered,2,False,Sunteck,tier2,Western Express Highway,Line 1,14,auto/bus,5.08,20.94,61223000,23487,734678,8.95,2025,5,12,23484.08131952436,2,86,41.00836486570747,Low Potential,20.898882403189067,81.83428529040873,90.97859327217125,20.898882403189067
S027573,2024-03-17,Juhu,Western,luxury,19.10316,72.80441,1BHK,1,329,418,30.6,28,30,2018,west,fully_furnished,open,1,False,Ekta World,tier2,Chakala,Line 1,23,auto/bus,7.82,19.75,16496000,50116,197946,9.2,2024,3,8,50139.81762917933,5,77,57.30093982100023,Medium Potential,44.59353644646925,95.10540761071137,82.87461773700305,44.59353644646925
S027574,2020-04-16,Mulund West,Central,mid,19.15061,72.93929,3BHK,3,845,1061,78.5,4,20,2013,east,fully_furnished,open,1,False,Local Builder,local,Devipada,Line 2A,44,auto/bus,11.55,27.72,9580000,11336,114957,6.7,2020,4,13,11337.278106508877,4,56,34.544123759517625,Low Potential,10.086845102505695,97.15748089904311,88.83792048929664,10.086845102505695
S027575,2020-08-12,Byculla,South Mumbai,premium,18.9708,72.82349,2BHK,2,739,890,68.6,6,20,2004,south-west,unfurnished,1_covered,2,False,Sunteck,tier2,Mumbai Central Metro,Line 3,20,walk,12.07,4.93,13731000,18585,164775,6.7,2020,8,22,18580.514208389715,0,80,40.18992495679784,Low Potential,16.53705153758542,95.92582152659298,95.10703363914374,16.53705153758542
S027576,2020-07-21,Kurla East,Central,mid,19.07772,72.88389,2BHK,2,658,852,61.1,18,20,2004,east,fully_furnished,2_covered,1,False,Ekta World,tier2,Airport Road,Line 1,24,auto/bus,1.69,17.97,8827000,13416,105927,6.7,2020,7,22,13414.893617021276,2,76,36.962941833460846,Low Potential,11.937642369020502,97.38090646094504,94.34250764525994,11.937642369020502
S027577,2023-11-05,Lower Parel,South Mumbai,premium,18.98699,72.82134,1BHK,1,425,544,39.5,12,20,2020,west,fully_furnished,1_covered,1,False,Marathon,tier2,Grant Road Metro,Line 3,22,auto/bus,10.55,6.73,19673000,46259,236076,9.2,2023,11,6,46289.41176470588,2,78,56.1192702861558,Medium Potential,41.16155324601367,94.16274757065499,89.44954128440367,41.16155324601367
S027578,2020-08-31,Panvel,Navi Mumbai,affordable,19.00109,73.09721,2BHK,2,429,538,39.8,4,20,1987,south-west,semi_furnished,2_covered,1,False,Nirmal Lifestyle,tier2,Panvel Harbour,Harbour,2,walk,25.08,29.93,1665000,3884,19980,6.7,2020,8,39,3881.118881118881,0,98,29.464603940818122,Low Potential,3.456007972665148,99.50597136710927,85.47400611620795,3.456007972665148
S027579,2023-10-24,Vikhroli,Central,mid,19.10624,72.92123,2BHK,2,734,951,68.1,5,7,2022,west,semi_furnished,1_covered,1,False,Local Builder,local,Airport Road,Line 1,25,auto/bus,6.72,22.46,13909000,18962,166911,9.2,2023,10,4,18949.591280653956,0,75,40.57236855145709,Low Potential,16.87250854214123,95.87300645352718,95.87155963302753,16.87250854214123
S027580,2020-10-01,Mahalaxmi,South Mumbai,luxury,18.98679,72.82618,5BHK_penthouse,5,2545,3186,236.4,8,30,2009,north-west,semi_furnished,2_covered,2,False,Sunteck,tier2,Grant Road Metro,Line 3,15,auto/bus,10.34,6.71,111569000,43845,1338824,6.7,2020,10,17,43838.5068762279,5,85,52.65351946538743,Medium Potential,39.01356064920273,66.89592760180996,93.27217125382263,39.01356064920273
S027581,2020-06-22,Dadar West,Central,premium,19.01534,72.86294,1BHK,1,373,484,34.7,1,7,2014,south-west,unfurnished,1_covered,1,False,Lodha,tier1,Dadar Metro,Line 3,3,walk,6.12,10.71,7996000,21411,95957,6.7,2020,6,12,21436.997319034854,0,97,41.355779358130704,Low Potential,19.05164436218679,97.62747570654996,91.28440366972477,19.05164436218679
S027582,2024-07-05,Colaba,South Mumbai,luxury,18.90763,72.82862,2BHK,2,573,736,53.3,8,30,2001,north-west,unfurnished,1_covered,2,False,Piramal Realty,tier2,Cuffe Parade,Line 3,14,walk,18.57,2.16,27865000,48605,334381,9.2,2024,7,25,48630.01745200698,3,86,57.21511813964285,Medium Potential,43.24903900911162,91.73206735405385,88.83792048929664,43.24903900911162
S027583,2022-06-06,Borivali East,Western,mid,19.24034,72.8521,5BHK_penthouse,5,1925,2311,178.9,30,30,2015,south-east,semi_furnished,open,0,False,Nirmal Lifestyle,tier2,Borivali East,Line 2A,2,walk,19.03,35.03,25034000,13003,300403,7.1,2022,6,11,13004.675324675323,2,98,35.27680236972394,Low Potential,11.570152334851937,92.57206438691492,89.60244648318043,11.570152334851937
S027584,2021-01-25,Vasai,Far Western,affordable,19.41695,72.82569,2BHK,2,553,702,51.4,3,30,2018,south-east,unfurnished,1_covered,2,False,Dosti Realty,tier2,Versova,Line 1,126,auto/bus,38.86,54.54,2107000,3811,25286,6.7,2021,1,8,3810.126582278481,0,0,30.965653108320147,Low Potential,3.3910521070615034,99.37482382612566,93.27217125382263,3.3910521070615034
S027585,2025-10-19,Belapur,Navi Mumbai,mid,19.02767,73.01927,1BHK,1,457,572,42.4,9,12,2010,south,unfurnished,1_covered,0,False,Local Builder,local,Belapur TH,Trans-Harbour,3,walk,16.38,23.44,4878000,10679,58533,8.7,2025,10,16,10673.960612691466,0,97,34.36615979826463,Low Potential,9.502242312072893,98.55262962688228,89.29663608562691,9.502242312072893
S027586,2024-11-13,Naigaon,Far Western,affordable,19.33918,72.84715,5BHK_penthouse,5,2203,2775,204.7,21,30,2020,south-east,unfurnished,1_covered,1,False,Local Builder,local,Nerul Harbour,Harbour,166,auto/bus,30.03,45.95,8406000,3816,100871,9.2,2024,11,6,3815.705855651384,2,0,31.760460621218538,Low Potential,3.395501138952164,97.50582301016244,98.1651376146789,3.395501138952164
S027587,2025-09-06,Dahisar,Western,affordable,19.24743,72.85999,3BHK,3,922,1142,85.7,3,12,2024,south,fully_furnished,1_covered,1,False,DLF,tier1,Dahisar East,Line 2A,3,walk,19.76,35.89,13518000,14656,162222,8.7,2025,9,2,14661.605206073751,4,97,36.86216032805015,Low Potential,13.04100227790433,95.98902158593576,90.67278287461774,13.04100227790433
S027588,2022-09-29,Panvel,Navi Mumbai,affordable,18.99984,73.10185,3BHK,3,866,1072,80.4,15,30,2023,west,unfurnished,1_covered,1,False,Local Builder,local,Panvel Harbour,Harbour,2,walk,25.59,30.37,4633000,5351,55592,8.6,2022,9,3,5349.884526558892,2,98,30.290281426893184,Low Potential,4.761353929384966,98.62532453082116,85.47400611620795,4.761353929384966
S027589,2022-10-23,Naigaon,Far Western,affordable,19.35226,72.82991,1BHK,1,442,560,41.0,10,12,2004,north-east,unfurnished,2_covered,2,False,Wadhwa,tier2,Wadala Harbour,Harbour,149,auto/bus,31.67,47.35,1860000,4210,22322,8.6,2022,10,22,4208.14479638009,0,0,32.20009813507632,Low Potential,3.746084851936219,99.44811215785178,98.1651376146789,3.746084851936219
S027590,2023-10-11,Wadala,South Mumbai,premium,18.99477,72.87384,2BHK,2,694,847,64.5,4,12,2014,south-west,semi_furnished,1_covered,2,False,Wadhwa,tier2,Wadala Harbour,Harbour,3,walk,8.38,9.24,21600000,31125,259204,9.2,2023,10,12,31123.91930835735,0,97,46.72740582946369,Medium Potential,27.695223519362187,93.5909798976337,89.90825688073394,27.695223519362187
S027591,2023-07-28,Thane West,Thane,mid,19.21737,72.96371,2BHK,2,670,844,62.3,6,7,2011,north-east,unfurnished,none,2,False,Local Builder,local,Poisar,Line 7,57,auto/bus,19.12,35.53,6693000,9982,80315,9.2,2023,7,15,9989.55223880597,0,43,34.45920945003216,Low Potential,8.882047266514807,98.01409390994733,92.20183486238533,8.882047266514807
S027592,2024-05-20,Vile Parle West,Western,premium,19.09044,72.84961,1BHK,1,436,543,40.5,3,12,2021,east,unfurnished,2_covered,0,False,Local Builder,local,Mogra,Line 7,21,auto/bus,3.12,18.43,13791000,31621,165498,9.2,2024,5,5,31630.73394495413,0,79,48.15490063639052,Medium Potential,28.13656748291572,95.90801869297529,94.34250764525994,28.13656748291572
S027593,2025-12-25,Nariman Point,South Mumbai,luxury,18.92178,72.83362,2BHK,2,606,787,56.3,3,7,1993,north-west,unfurnished,1_covered,2,False,Local Builder,local,Vidhan Bhavan,Line 3,6,walk,16.92,1.17,29425000,48574,353104,8.7,2025,12,33,48556.105610561055,3,94,57.33300821236351,Medium Potential,43.22145501138952,91.26919367999406,89.75535168195718,43.22145501138952
S027594,2020-11-02,Sewri,South Mumbai,premium,18.99721,72.85188,1BHK,1,436,532,40.5,14,20,2003,west,unfurnished,1_covered,1,False,Mahindra Lifespaces,tier1,Worli Metro,Line 3,23,auto/bus,8.32,8.4,8914000,20440,106962,6.7,2020,11,23,20444.954128440368,0,77,39.683984275797286,Low Potential,18.1876423690205,97.35509235219939,86.08562691131499,18.1876423690205
S027595,2020-12-02,Ulwe,Navi Mumbai,affordable,18.98379,73.04942,1BHK,1,440,567,40.9,6,20,2018,south,unfurnished,1_covered,1,False,Kalpataru,tier1,Asalpha,Line 1,88,auto/bus,21.16,24.58,2507000,5693,30085,6.7,2020,12,8,5697.727272727273,0,12,32.034272355860224,Low Potential,5.06566771070615,99.25613826867443,92.81345565749236,5.06566771070615
S027596,2023-06-14,Bandra West,Western,luxury,19.05941,72.83902,4BHK,4,1522,1921,141.4,2,45,2023,north,semi_furnished,1_covered,2,False,DLF,tier1,BKC Metro,Line 3,22,auto/bus,3.46,14.87,99073000,65073,1188876,9.2,2023,6,3,65093.955321944806,5,78,64.99263737338768,Medium Potential,57.90237044419134,70.60366441658631,87.00305810397553,57.90237044419134
S027597,2025-10-26,Tardeo,South Mumbai,luxury,18.9707,72.81134,1BHK,1,337,410,31.3,11,12,2018,north-west,fully_furnished,open,2,False,Godrej Properties,tier1,Mumbai Central WR,Western Rail,16,walk,12.65,5.08,28587000,84810,343048,8.7,2025,10,8,84827.89317507419,5,84,80.14205685753382,High Potential,75.46447892938497,91.51783992285438,90.82568807339449,75.46447892938497
S027598,2021-07-01,BKC (Bandra-Kurla),Central,luxury,19.06645,72.87483,4BHK,4,1693,2148,157.2,45,45,2022,south-west,unfurnished,open,1,False,DLF,tier1,Kalbadevi,Line 3,60,auto/bus,0.64,16.46,111158000,65675,1333895,6.7,2021,7,4,65657.4128765505,5,40,66.01819735260965,Medium Potential,58.438033883826876,67.0178770120911,92.04892966360856,58.438033883826876
S027599,2024-03-21,Mulund West,Central,mid,19.16375,72.92317,2BHK,2,625,809,58.0,7,12,2024,west,unfurnished,1_covered,1,False,Sheth Creators,tier2,Ghatkopar,Line 1,46,auto/bus,11.83,28.38,9439000,15110,113272,9.2,2024,3,2,15102.4,0,54,36.898997915167215,Low Potential,13.44497437357631,97.19931755804465,88.83792048929664,13.44497437357631
S027600,2023-08-11,Breach Candy,South Mumbai,luxury,18.95991,72.81885,3BHK,3,940,1166,87.3,4,7,2009,north,unfurnished,open,1,False,Lodha,tier1,Churchgate,Line 3,27,auto/bus,13.37,3.75,57038000,60705,684460,9.2,2023,8,17,60678.72340425532,5,73,64.13082303858354,Medium Potential,54.015696184510254,83.0760329352422,90.06116207951071,54.015696184510254
S027601,2020-03-06,Byculla,South Mumbai,premium,18.98148,72.81844,1BHK,1,379,466,35.3,15,45,2017,north-east,unfurnished,2_covered,1,False,Lodha,tier1,CSMT CR,Central Rail,24,auto/bus,11.24,6.14,10800000,28460,129600,7.85,2020,3,9,28496.04221635884,0,76,46.42767838785849,Medium Potential,25.32388952164009,96.79548994881685,95.10703363914374,25.32388952164009
S027602,2024-10-05,Bhayandar,Western,affordable,19.31087,72.86759,3BHK,3,1000,1243,92.9,3,12,2021,south,fully_furnished,2_covered,1,False,Kanakia,tier2,Anand Nagar,Line 2A,32,auto/bus,26.78,42.99,6000000,6000,71996,9.2,2024,10,5,6000.0,4,68,32.121849583476525,Low Potential,5.338838268792711,98.21971663823157,92.81345565749236,5.338838268792711
S027603,2024-01-08,Belapur,Navi Mumbai,mid,19.01982,73.04551,3BHK,3,1062,1336,98.6,2,7,2005,east,unfurnished,1_covered,2,True,Local Builder,local,Belapur TH,Trans-Harbour,3,walk,19.27,25.53,6089000,5735,73066,9.2,2024,1,21,5733.521657250471,2,97,31.25078583230664,Low Potential,5.103039578587699,98.19330910169869,89.29663608562691,5.103039578587699
S027604,2026-01-29,Belapur,Navi Mumbai,mid,19.02554,73.04473,4BHK,4,1633,1962,151.7,3,12,2006,north-east,semi_furnished,2_covered,1,False,Ajmera,tier2,Belapur TH,Trans-Harbour,4,walk,19.02,25.72,23659000,14492,283913,8.7,2026,1,20,14488.058787507654,2,96,36.183883638514196,Low Potential,12.89507403189066,92.98004599065351,89.29663608562691,12.89507403189066
S027605,2020-10-28,Malabar Hill,South Mumbai,luxury,18.94924,72.80564,2BHK,2,699,903,64.9,12,12,2022,south-west,unfurnished,1_covered,0,False,Local Builder,local,Cuffe Parade,Line 3,26,auto/bus,15.04,3.16,29757000,42585,357079,6.7,2020,10,4,42570.81545064378,3,74,53.77630827058389,Medium Potential,37.892404612756266,91.17068466730954,90.67278287461774,37.892404612756266
S027606,2024-10-28,Kopar Khairane,Navi Mumbai,mid,19.11649,72.99302,3BHK,3,846,1082,78.6,3,20,2006,south,unfurnished,1_covered,3,False,Runwal,tier2,Versova,Line 1,93,auto/bus,13.92,27.62,7591000,8970,91094,9.2,2024,10,20,8972.813238770686,2,7,33.77164466436022,Low Potential,7.981563211845103,97.74764483346932,92.04892966360856,7.981563211845103
S027607,2020-04-06,Wadala,South Mumbai,premium,19.01407,72.88947,2BHK,2,644,831,59.8,9,20,2022,north-west,semi_furnished,open,2,False,Hiranandani,tier1,Wadala Harbour,Harbour,2,walk,6.55,11.94,15391000,23915,184688,6.7,2020,4,4,23899.06832298137,0,98,42.420782695584556,Low Potential,21.279719533029613,95.43327646317039,89.90825688073394,21.279719533029613
S027608,2023-12-10,Mahalaxmi,South Mumbai,luxury,18.97911,72.84141,4BHK,4,1617,2049,150.2,3,20,2012,north-west,unfurnished,2_covered,1,False,Runwal,tier2,Mahalaxmi Metro,Line 3,2,walk,10.54,6.14,65369000,40426,784429,9.2,2023,12,14,40426.097711812,5,98,51.894764049165516,Medium Potential,35.97131264236902,80.60410948742674,93.27217125382263,35.97131264236902
S027609,2023-12-13,Thane West,Thane,mid,19.21015,72.96792,2BHK,2,672,830,62.5,2,20,2022,south-west,unfurnished,1_covered,3,False,Local Builder,local,Jogeshwari East,Line 7,69,auto/bus,18.67,34.99,5598000,8325,67177,9.2,2023,12,4,8330.357142857143,0,31,33.45961320338899,Low Potential,7.407638097949885,98.33899562347007,92.20183486238533,7.407638097949885
S027610,2023-01-28,Juhu,Western,luxury,19.1111,72.83318,3BHK,3,1028,1246,95.5,5,7,2020,north-east,unfurnished,open,1,False,Local Builder,local,Jogeshwari East,Line 7,21,auto/bus,5.99,20.55,44351000,43150,532206,9.2,2023,1,6,43142.99610894942,5,79,52.13556940925141,Medium Potential,38.39514521640091,86.8404421037015,82.87461773700305,38.39514521640091
S027611,2021-07-11,Virar,Far Western,affordable,19.46725,72.81207,4BHK,4,1174,1422,109.0,7,30,2021,north-west,unfurnished,none,1,False,Kanakia,tier2,Virar WR,Western Rail,3,walk,44.59,60.14,5087000,4334,61041,6.7,2021,7,5,4333.04940374787,2,97,30.346721369903303,Low Potential,3.856420842824601,98.490616423114,88.9908256880734,3.856420842824601
S027612,2024-02-29,Pedder Road,South Mumbai,luxury,18.9835,72.80891,1BHK,1,379,472,35.2,15,20,2022,south-west,semi_furnished,1_covered,1,False,Hiranandani,tier1,Mumbai Central Metro,Line 3,17,walk,11.56,6.53,28801000,75956,345610,9.2,2024,2,4,75992.08443271767,3,83,74.95725664713181,High Potential,67.58613325740319,91.45434314961798,92.50764525993884,67.58613325740319
S027613,2026-03-11,Kurla East,Central,mid,19.07536,72.90692,2BHK,2,659,843,61.3,5,7,2004,south-west,unfurnished,open,2,False,Dosti Realty,tier2,Vidyanagari,Line 3,20,auto/bus,3.93,18.72,10641000,16137,127696,8.7,2026,3,22,16147.192716236725,0,80,38.603932141584956,Low Potential,14.358805523917994,96.84266745790372,94.34250764525994,14.358805523917994
S027614,2021-05-31,Thane West,Thane,mid,19.21208,72.98203,2BHK,2,552,674,51.3,1,12,2007,south-east,fully_furnished,1_covered,1,False,Sunteck,tier2,Goregaon East,Line 7,61,auto/bus,19.7,35.85,4488000,8135,53857,6.7,2021,5,19,8130.434782608696,2,39,33.37420419729013,Low Potential,7.238574886104783,98.66834804539722,92.20183486238533,7.238574886104783
S027615,2020-03-20,Taloja,Navi Mumbai,affordable,19.06721,73.12397,1BHK,1,332,398,30.8,3,12,2017,west,unfurnished,1_covered,2,False,Local Builder,local,Nerul Harbour,Harbour,47,auto/bus,26.69,35.23,1134000,3415,13607,7.85,2020,3,9,3415.662650602409,0,53,30.53380176386447,Low Potential,3.0386887813211847,99.66352644462577,92.20183486238533,3.0386887813211847
S027616,2022-08-31,Ulwe,Navi Mumbai,affordable,18.96976,73.01871,1BHK,1,421,508,39.1,9,12,2005,east,unfurnished,1_covered,0,False,Local Builder,local,Girgaon,Line 3,95,auto/bus,19.2,21.07,2727000,6474,32725,8.6,2022,8,21,6477.434679334917,0,5,32.51420179712523,Low Potential,5.7606064920273345,99.19086121207626,92.81345565749236,5.7606064920273345
S027617,2020-07-01,Airoli,Navi Mumbai,mid,19.16159,73.01909,3BHK,3,962,1188,89.3,7,20,2008,west,unfurnished,1_covered,2,False,Local Builder,local,Thane CR,Central Rail,15,auto/bus,18.68,33.24,7396000,7690,88749,6.7,2020,7,18,7688.149688149688,2,85,33.59178486558662,Low Potential,6.842611047835991,97.8055040427268,95.10703363914374,6.842611047835991
S027618,2024-04-02,Mahalaxmi,South Mumbai,luxury,18.98993,72.82589,3BHK,3,829,1050,77.1,21,30,2010,north,semi_furnished,2_covered,1,False,Local Builder,local,Mahalaxmi Metro,Line 3,3,walk,10.04,7.06,44059000,53122,528708,9.2,2024,4,16,53147.16525934861,5,97,60.4349486002227,Medium Potential,47.2682944191344,86.9270825606409,93.27217125382263,47.2682944191344
S027619,2021-06-16,Juhu,Western,luxury,19.11254,72.8131,3BHK,3,1031,1260,95.7,26,30,2015,north-west,unfurnished,open,1,False,Local Builder,local,Santacruz Metro,Line 3,17,auto/bus,7.62,20.72,48229000,46797,578745,6.7,2021,6,11,46778.85548011639,5,83,54.29209046403593,Medium Potential,41.64026907744875,85.68978562421185,82.87461773700305,41.64026907744875
S027620,2022-01-18,Thane East,Thane,affordable,19.19278,73.00117,2BHK,2,667,808,61.9,7,7,2020,south-east,semi_furnished,none,2,False,Local Builder,local,Thane CR,Central Rail,2,walk,19.4,34.99,5496000,8245,65948,7.1,2022,1,6,8239.880059970015,0,98,34.39140380009985,Low Potential,7.336453587699316,98.36926044062014,97.09480122324159,7.336453587699316
S027621,2021-12-19,Marine Drive,South Mumbai,luxury,18.94715,72.82053,3BHK,3,1004,1241,93.2,11,12,2023,north-west,semi_furnished,none,1,False,Dosti Realty,tier2,CSMT Metro,Line 3,17,walk,14.62,2.32,67954000,67716,815453,6.7,2021,12,3,67683.26693227091,5,83,68.60196747083305,Medium Potential,60.25412870159453,79.83710407239819,92.20183486238533,60.25412870159453
S027622,2022-05-24,Walkeshwar,South Mumbai,luxury,18.95731,72.80868,2BHK,2,609,784,56.6,4,12,2023,south,unfurnished,1_covered,0,False,Local Builder,local,Mumbai Central Metro,Line 3,18,auto/bus,14.09,3.77,32410000,53193,388925,7.1,2022,5,3,53218.3908045977,3,82,60.7636519123925,Medium Potential,47.331470671981776,90.38350270751427,92.96636085626912,47.331470671981776
S027623,2024-04-07,Kandivali East,Western,mid,19.21074,72.84156,4BHK,4,1446,1754,134.4,18,20,2023,north-west,unfurnished,1_covered,2,False,Local Builder,local,Borivali East,Line 2A,19,auto/bus,15.93,31.66,18776000,12983,225317,9.2,2024,4,3,12984.78561549101,2,81,35.38886655555183,Low Potential,11.552356207289293,94.42889993323938,89.29663608562691,11.552356207289293
S027624,2020-07-20,Ambernath,Thane,affordable,19.18532,73.19557,4BHK,4,1580,2004,146.7,13,30,2019,south-east,unfurnished,open,2,True,Sheth Creators,tier2,Dindoshi,Line 7,139,auto/bus,36.53,48.54,2728000,1727,32738,6.7,2020,7,7,1726.5822784810127,2,0,28.701165398690808,Low Potential,1.5366956150341686,99.19056449818264,88.53211009174312,1.5366956150341686
S027625,2021-08-12,Sion,Central,premium,19.03468,72.85219,4BHK,4,1215,1540,112.9,6,20,2005,south,unfurnished,1_covered,1,False,Mahindra Lifespaces,tier1,Andheri WR,Western Rail,38,auto/bus,4.35,12.4,28114000,23143,337363,6.7,2021,8,21,23139.09465020576,2,62,40.828477287850525,Low Potential,20.592789009111616,91.65818559454047,86.23853211009175,20.592789009111616
S027626,2020-02-18,Kandivali West,Western,mid,19.22228,72.85296,2BHK,2,578,700,53.7,5,30,2021,south-west,unfurnished,1_covered,2,True,Dosti Realty,tier2,Eksar,Line 2A,17,auto/bus,17.03,33.03,3425000,5929,41096,7.85,2020,2,5,5925.60553633218,0,83,32.12344899433724,Low Potential,5.27566201594533,98.98375491432387,92.66055045871559,5.27566201594533
S027627,2023-03-22,Nariman Point,South Mumbai,luxury,18.92755,72.79065,2BHK,2,583,723,54.2,4,20,2014,east,fully_furnished,2_covered,1,False,Dosti Realty,tier2,Churchgate WR,Western Rail,12,walk,17.9,3.48,39830000,68316,477956,9.2,2023,3,12,68319.03945111492,5,88,69.3208676680025,Medium Potential,60.7880125284738,88.181885616794,89.75535168195718,60.7880125284738
S027628,2025-12-30,Ghansoli,Navi Mumbai,mid,19.13098,72.99755,2BHK,2,669,834,62.1,3,20,2015,west,fully_furnished,1_covered,1,False,Local Builder,local,Vashi Harbour,Harbour,24,auto/bus,15.02,29.17,5909000,8834,70908,8.7,2025,12,11,8832.585949177877,2,76,32.54418182361157,Low Potential,7.8605495444191344,98.24671760255174,86.08562691131499,7.8605495444191344
S027629,2023-10-10,Borivali East,Western,mid,19.22767,72.84437,3BHK,3,961,1199,89.3,5,7,2022,north-east,unfurnished,none,2,False,Tata Housing,tier1,Borivali WR,Western Rail,4,walk,17.74,33.56,15853000,16493,190239,9.2,2023,10,4,16496.357960457855,2,96,37.723012377240636,Low Potential,14.67557659453303,95.29619464431423,89.60244648318043,14.67557659453303
S027630,2020-03-31,Bandra East,Western,premium,19.04507,72.82247,4BHK,4,1338,1626,124.3,20,20,2022,north,fully_furnished,none,1,False,Dosti Realty,tier2,Domestic Airport,Line 3,23,auto/bus,5.71,13.18,42081000,31444,504974,7.85,2020,3,4,31450.67264573991,4,77,46.440724027182355,Medium Potential,27.979071753986336,87.51398264223722,90.51987767584097,27.979071753986336
S027631,2020-01-29,Vile Parle East,Western,premium,19.10208,72.86053,1BHK,1,512,660,47.6,1,7,2021,west,semi_furnished,2_covered,2,False,Kanakia,tier2,Ghatkopar CR,Central Rail,31,auto/bus,3.7,19.9,10993000,21477,131920,7.85,2020,1,5,21470.703125,0,69,41.24680117936937,Low Potential,19.110371583143507,96.73822416734663,90.97859327217125,19.110371583143507
S027632,2021-03-23,Matunga,Central,premium,19.02554,72.8424,1BHK,1,459,562,42.7,14,30,2022,east,unfurnished,open,1,False,Nirmal Lifestyle,tier2,Bandra WR,Western Rail,20,auto/bus,5.73,11.19,15060000,32804,180717,6.7,2021,3,4,32810.45751633987,0,80,47.753178873827665,Medium Potential,29.189208428246015,95.53148876196128,88.83792048929664,29.189208428246015
